Date,Retail_Department,Service_Type,Region,Usage_Units,Cost_INR
2025-12-14,Grocery,AI/ML,West,159.0,39050.0
2025-12-14,Home,Storage,Central,4510.0,26564.0
2025-12-14,Grocery,CDN,West,1077.0,6521.0
2025-12-14,Home,CDN,North,776.0,4080.0
2025-12-14,Home,Storage,South,775.0,4016.0
2025-12-14,Toys,Storage,Central,506.0,3067.0
2025-12-14,Home,Storage,East,2044.0,12602.0
2025-12-14,Fashion,AI/ML,South,63.0,12811.0
2025-12-14,Beauty,Compute,West,320.0,52745.0
2025-12-15,Home,Monitoring,North,342.0,2670.0
2025-12-15,Fashion,Network,West,1964.0,7788.0
2025-12-15,Grocery,Logging,South,1105.0,3614.0
2025-12-15,Toys,Network,East,906.0,3434.0
2025-12-15,Electronics,Monitoring,South,265.0,2330.0
2025-12-15,Beauty,AI/ML,East,166.0,36599.0
2025-12-15,Home,Compute,North,989.0,27184.0
2025-12-15,Electronics,Compute,South,443.0,13238.0
2025-12-15,Fashion,Compute,West,480.0,16117.0
2025-12-15,Grocery,Storage,Central,349.0,2545.0
2025-12-15,Grocery,Storage,North,688.0,4552.0
2025-12-15,Sports,Network,South,314.0,1182.0
2025-12-15,Fashion,AI/ML,West,114.0,20946.0
2025-12-15,Beauty,Compute,Central,875.0,27053.0
2025-12-15,Electronics,CDN,North,911.0,25095.0
2025-12-15,Sports,Storage,North,1624.0,8780.0
2025-12-16,Electronics,Network,Central,583.0,2348.0
2025-12-16,Electronics,Database,North,472.0,27564.0
2025-12-16,Beauty,Monitoring,South,200.0,1547.0
2025-12-16,Fashion,Network,Central,420.0,1612.0
2025-12-16,Grocery,Logging,North,964.0,3251.0
2025-12-16,Sports,CDN,West,717.0,4278.0
2025-12-16,Beauty,Network,East,367.0,1456.0
2025-12-16,Beauty,Compute,Central,474.0,16838.0
2025-12-16,Grocery,Database,Central,429.0,25790.0
2025-12-16,Home,Storage,South,845.0,4161.0
2025-12-16,Home,Compute,South,352.0,8909.0
2025-12-17,Electronics,CDN,Central,782.0,11100.0
2025-12-17,Electronics,Database,East,186.0,10358.0
2025-12-17,Sports,CDN,South,1492.0,8512.0
2025-12-17,Grocery,Monitoring,North,181.0,1489.0
2025-12-17,Sports,Network,West,1291.0,4615.0
2025-12-17,Fashion,Compute,East,234.0,6785.0
2025-12-17,Electronics,Logging,West,2561.0,10130.0
2025-12-17,Grocery,Database,North,203.0,10627.0
2025-12-17,Fashion,AI/ML,West,174.0,43779.0
2025-12-17,Grocery,AI/ML,East,155.0,34841.0
2025-12-17,Electronics,Compute,East,475.0,15551.0
2025-12-17,Grocery,Storage,East,1868.0,10186.0
2025-12-17,Toys,Logging,Central,256.0,768.0
2025-12-17,Fashion,Storage,East,1079.0,6268.0
2025-12-17,Electronics,AI/ML,North,73.0,16450.0
2025-12-17,Pharmacy,Database,North,202.0,9821.0
2025-12-17,Sports,Monitoring,East,560.0,4693.0
2025-12-17,Grocery,Logging,North,486.0,1196.0
2025-12-18,Toys,AI/ML,North,314.0,68445.0
2025-12-18,Home,CDN,East,702.0,2867.0
2025-12-18,Sports,Database,South,106.0,5623.0
2025-12-18,Grocery,Database,West,203.0,11828.0
2025-12-18,Sports,Compute,North,1144.0,36611.0
2025-12-18,Grocery,AI/ML,South,464.0,88796.0
2025-12-18,Grocery,Compute,North,706.0,23650.0
2025-12-18,Grocery,AI/ML,North,243.0,51442.0
2025-12-18,Home,Network,West,1086.0,4348.0
2025-12-18,Sports,Compute,East,872.0,23177.0
2025-12-18,Electronics,Database,West,791.0,39617.0
2025-12-18,Grocery,Compute,West,605.0,20430.0
2025-12-18,Pharmacy,Network,West,1605.0,7404.0
2025-12-19,Pharmacy,Monitoring,South,452.0,3499.0
2025-12-19,Fashion,Network,North,788.0,3101.0
2025-12-19,Grocery,Compute,Central,722.0,22068.0
2025-12-19,Fashion,Network,Central,728.0,2881.0
2025-12-19,Sports,Compute,South,1030.0,38340.0
2025-12-19,Beauty,Network,Central,436.0,2074.0
2025-12-19,Pharmacy,Storage,North,1627.0,10643.0
2025-12-19,Toys,Database,West,306.0,18748.0
2025-12-19,Grocery,Monitoring,South,371.0,3407.0
2025-12-19,Electronics,Compute,Central,235.0,7797.0
2025-12-19,Grocery,Storage,West,1779.0,11429.0
2025-12-19,Electronics,Database,Central,335.0,12899.0
2025-12-19,Fashion,Storage,Central,1752.0,10086.0
2025-12-19,Grocery,Storage,South,775.0,17268.0
2025-12-19,Sports,Database,Central,485.0,20422.0
2025-12-20,Grocery,Storage,West,1029.0,6051.0
2025-12-20,Grocery,CDN,South,748.0,20165.0
2025-12-20,Electronics,Storage,West,833.0,5369.0
2025-12-20,Electronics,Network,East,1713.0,6500.0
2025-12-20,Grocery,Compute,East,412.0,14661.0
2025-12-20,Electronics,Network,Central,583.0,2543.0
2025-12-20,Home,Monitoring,East,733.0,5308.0
2025-12-20,Sports,Compute,West,377.0,10774.0
2025-12-20,Home,Compute,West,1327.0,41465.0
2025-12-20,Grocery,Database,Central,470.0,21886.0
2025-12-20,Fashion,Database,South,473.0,26599.0
2025-12-21,Electronics,CDN,North,416.0,2100.0
2025-12-21,Electronics,Monitoring,South,278.0,1504.0
2025-12-21,Grocery,Network,South,777.0,3088.0
2025-12-21,Fashion,Compute,North,695.0,20504.0
2025-12-21,Electronics,AI/ML,North,597.0,127603.0
2025-12-21,Pharmacy,Compute,West,1460.0,53294.0
2025-12-21,Grocery,Database,West,447.0,25199.0
2025-12-21,Beauty,CDN,South,1005.0,4767.0
2025-12-22,Grocery,Database,North,309.0,15472.0
2025-12-22,Fashion,Database,Central,1524.0,104420.0
2025-12-22,Home,Storage,South,1125.0,6993.0
2025-12-22,Grocery,Network,East,445.0,1495.0
2025-12-22,Toys,Database,West,705.0,41304.0
2025-12-22,Fashion,Logging,West,541.0,1711.0
2025-12-22,Pharmacy,Storage,Central,937.0,5273.0
2025-12-22,Grocery,Database,Central,779.0,40815.0
2025-12-22,Beauty,Logging,South,166.0,435.0
2025-12-23,Grocery,Compute,East,680.0,23550.0
2025-12-23,Toys,Compute,South,776.0,27061.0
2025-12-23,Beauty,CDN,Central,405.0,1836.0
2025-12-23,Electronics,Network,Central,791.0,2709.0
2025-12-23,Fashion,CDN,West,711.0,4081.0
2025-12-23,Electronics,Monitoring,East,624.0,5201.0
2025-12-23,Fashion,Monitoring,Central,499.0,4340.0
2025-12-23,Sports,Network,West,384.0,1336.0
2025-12-23,Beauty,Database,East,191.0,10724.0
2025-12-23,Fashion,Storage,North,520.0,2729.0
2025-12-23,Fashion,Monitoring,West,765.0,6635.0
2025-12-23,Pharmacy,Compute,East,299.0,9427.0
2025-12-23,Toys,Database,North,706.0,39671.0
2025-12-23,Home,Compute,North,906.0,29594.0
2025-12-23,Electronics,Compute,East,569.0,17898.0
2025-12-24,Sports,Monitoring,West,378.0,3128.0
2025-12-24,Sports,Storage,West,3070.0,19185.0
2025-12-24,Toys,Compute,South,347.0,11816.0
2025-12-24,Electronics,Compute,South,419.0,17292.0
2025-12-24,Home,Logging,North,344.0,1131.0
2025-12-24,Home,Compute,South,1139.0,39382.0
2025-12-24,Fashion,Compute,North,1122.0,32959.0
2025-12-24,Electronics,Logging,East,881.0,2780.0
2025-12-24,Sports,Monitoring,South,248.0,2352.0
2025-12-25,Beauty,Network,South,1184.0,4824.0
2025-12-25,Fashion,Storage,West,2124.0,11746.0
2025-12-25,Home,Network,East,663.0,2727.0
2025-12-25,Home,Monitoring,East,286.0,2534.0
2025-12-25,Home,AI/ML,West,145.0,32974.0
2025-12-25,Electronics,Storage,West,1383.0,8184.0
2025-12-25,Electronics,Compute,West,664.0,20739.0
2025-12-25,Toys,Storage,South,1547.0,10288.0
2025-12-25,Electronics,Compute,North,554.0,16543.0
2025-12-25,Electronics,Network,North,1784.0,7549.0
2025-12-25,Home,Network,Central,1029.0,3663.0
2025-12-25,Toys,Logging,North,851.0,2196.0
2025-12-25,Grocery,Storage,Central,1004.0,5968.0
2025-12-25,Toys,Network,North,627.0,2296.0
2025-12-25,Sports,Network,West,506.0,1648.0
2025-12-25,Home,Database,East,434.0,24654.0
2025-12-26,Electronics,Database,South,820.0,45107.0
2025-12-26,Home,Network,North,1840.0,7115.0
2025-12-26,Beauty,Database,West,1058.0,51663.0
2025-12-26,Sports,Compute,North,522.0,17116.0
2025-12-26,Electronics,Compute,South,274.0,9808.0
2025-12-26,Toys,Compute,South,933.0,22400.0
2025-12-26,Grocery,Database,West,242.0,13755.0
2025-12-26,Sports,Network,South,1075.0,4104.0
2025-12-26,Pharmacy,Logging,West,280.0,787.0
2025-12-27,Grocery,Compute,West,234.0,6194.0
2025-12-27,Fashion,Network,East,994.0,2969.0
2025-12-27,Electronics,Compute,North,289.0,9221.0
2025-12-27,Electronics,Compute,South,279.0,8819.0
2025-12-27,Electronics,Logging,West,432.0,1210.0
2025-12-27,Home,Compute,South,878.0,32886.0
2025-12-27,Pharmacy,Database,West,644.0,34275.0
2025-12-27,Electronics,AI/ML,South,104.0,18640.0
2025-12-27,Home,Monitoring,North,423.0,3050.0
2025-12-27,Beauty,Storage,West,970.0,5483.0
2025-12-27,Grocery,Database,North,298.0,16346.0
2025-12-27,Home,Database,West,197.0,8481.0
2025-12-27,Pharmacy,Storage,South,1181.0,6329.0
2025-12-28,Electronics,Monitoring,North,132.0,1055.0
2025-12-28,Grocery,Compute,West,2358.0,59236.0
2025-12-28,Toys,Compute,South,627.0,21110.0
2025-12-28,Electronics,Compute,West,1845.0,60355.0
2025-12-28,Electronics,Storage,West,467.0,2734.0
2025-12-28,Beauty,Network,West,959.0,4627.0
2025-12-28,Fashion,Compute,North,281.0,8743.0
2025-12-28,Fashion,Storage,West,998.0,5578.0
2025-12-28,Pharmacy,Database,North,522.0,29274.0
2025-12-28,Sports,Logging,Central,515.0,1248.0
2025-12-28,Home,Logging,Central,797.0,2304.0
2025-12-28,Sports,Network,West,1379.0,6177.0
2025-12-28,Grocery,Compute,North,281.0,9798.0
2025-12-28,Fashion,CDN,Central,552.0,2822.0
2025-12-28,Electronics,Storage,North,245.0,1455.0
2025-12-28,Grocery,Network,South,1041.0,23505.0
2025-12-28,Home,CDN,East,1033.0,5059.0
2025-12-28,Sports,Network,South,970.0,4075.0
2025-12-28,Grocery,Storage,Central,688.0,3333.0
2025-12-29,Home,Compute,East,1630.0,43273.0
2025-12-29,Grocery,Database,South,1693.0,84921.0
2025-12-29,Fashion,Monitoring,East,1639.0,11362.0
2025-12-29,Electronics,Storage,North,516.0,2676.0
2025-12-29,Sports,Monitoring,North,191.0,1477.0
2025-12-29,Toys,CDN,West,979.0,4752.0
2025-12-29,Fashion,Logging,West,470.0,1588.0
2025-12-29,Sports,Monitoring,East,355.0,2732.0
2025-12-30,Pharmacy,Compute,North,385.0,10803.0
2025-12-30,Fashion,Database,South,243.0,29204.0
2025-12-30,Home,Compute,South,1375.0,45545.0
2025-12-30,Grocery,Monitoring,South,357.0,3405.0
2025-12-30,Grocery,Storage,East,1449.0,10170.0
2025-12-30,Fashion,Compute,Central,1253.0,46314.0
2025-12-30,Grocery,Compute,North,443.0,11994.0
2025-12-30,Sports,Storage,North,915.0,4966.0
2025-12-30,Sports,Storage,South,276.0,2019.0
2025-12-30,Pharmacy,Compute,South,652.0,22289.0
2025-12-30,Pharmacy,Storage,Central,447.0,3369.0
2025-12-30,Grocery,Monitoring,North,575.0,3226.0
2025-12-31,Home,Storage,South,2486.0,12829.0
2025-12-31,Electronics,Database,East,394.0,22712.0
2025-12-31,Grocery,Logging,South,311.0,859.0
2025-12-31,Home,Compute,South,814.0,25308.0
2025-12-31,Fashion,Network,South,617.0,2347.0
2025-12-31,Fashion,Compute,Central,821.0,23702.0
2025-12-31,Fashion,Compute,Central,373.0,11431.0
2025-12-31,Sports,Compute,Central,269.0,9425.0
2025-12-31,Electronics,Database,South,144.0,6785.0
2025-12-31,Beauty,Compute,East,428.0,14544.0
2026-01-01,Home,Network,South,2110.0,9360.0
2026-01-01,Grocery,Network,Central,306.0,1171.0
2026-01-01,Grocery,Database,South,137.0,7338.0
2026-01-01,Home,CDN,Central,1084.0,6229.0
2026-01-01,Grocery,AI/ML,South,111.0,26371.0
2026-01-01,Grocery,AI/ML,North,351.0,85586.0
2026-01-01,Grocery,Database,North,301.0,16948.0
2026-01-01,Electronics,Network,Central,719.0,2488.0
2026-01-01,Fashion,Compute,North,302.0,8272.0
2026-01-01,Fashion,Network,West,878.0,4299.0
2026-01-01,Pharmacy,Compute,Central,241.0,7988.0
2026-01-01,Grocery,Database,Central,156.0,7098.0
2026-01-01,Home,Compute,North,435.0,13747.0
2026-01-01,Sports,Compute,Central,264.0,9568.0
2026-01-02,Grocery,Network,North,887.0,3190.0
2026-01-02,Grocery,Storage,North,675.0,4945.0
2026-01-02,Pharmacy,Storage,North,1716.0,10576.0
2026-01-02,Home,Logging,West,646.0,1802.0
2026-01-02,Toys,Network,South,623.0,1649.0
2026-01-02,Fashion,Storage,North,1905.0,11414.0
2026-01-02,Grocery,Storage,West,729.0,4544.0
2026-01-02,Electronics,AI/ML,Central,268.0,65783.0
2026-01-02,Beauty,Storage,West,864.0,5806.0
2026-01-02,Fashion,Network,North,933.0,3770.0
2026-01-02,Pharmacy,Network,South,815.0,3259.0
2026-01-02,Fashion,Compute,Central,275.0,9177.0
2026-01-02,Sports,Database,Central,489.0,29798.0
2026-01-02,Fashion,Compute,North,213.0,6983.0
2026-01-02,Grocery,CDN,Central,780.0,4743.0
2026-01-02,Beauty,CDN,North,1821.0,9458.0
2026-01-03,Sports,Monitoring,North,692.0,5177.0
2026-01-03,Grocery,Monitoring,South,546.0,3633.0
2026-01-03,Electronics,Database,North,254.0,11502.0
2026-01-03,Electronics,Compute,North,349.0,10171.0
2026-01-03,Fashion,CDN,South,308.0,1767.0
2026-01-03,Grocery,Logging,West,816.0,2493.0
2026-01-03,Home,Storage,Central,748.0,3729.0
2026-01-03,Electronics,Compute,East,566.0,19418.0
2026-01-03,Grocery,AI/ML,West,131.0,17920.0
2026-01-03,Toys,Compute,East,476.0,12136.0
2026-01-03,Sports,Compute,North,1189.0,32172.0
2026-01-04,Beauty,Database,East,250.0,17244.0
2026-01-04,Fashion,Compute,West,604.0,17033.0
2026-01-04,Home,Database,South,152.0,8377.0
2026-01-04,Sports,Storage,West,739.0,4047.0
2026-01-04,Home,Monitoring,Central,713.0,5434.0
2026-01-04,Toys,Compute,West,448.0,15122.0
2026-01-04,Electronics,Database,West,147.0,7641.0
2026-01-04,Beauty,Network,East,1029.0,4157.0
2026-01-04,Beauty,Monitoring,South,795.0,7322.0
2026-01-04,Sports,Network,South,298.0,1358.0
2026-01-04,Fashion,Compute,South,414.0,11910.0
2026-01-04,Grocery,Storage,East,722.0,3565.0
2026-01-04,Electronics,Network,West,621.0,2635.0
2026-01-04,Electronics,CDN,West,1068.0,5485.0
2026-01-05,Grocery,Compute,West,687.0,20667.0
2026-01-05,Home,Storage,North,2050.0,9701.0
2026-01-05,Toys,Compute,East,417.0,12030.0
2026-01-05,Electronics,Storage,North,1437.0,8782.0
2026-01-05,Grocery,Network,Central,1539.0,5415.0
2026-01-05,Home,Logging,West,285.0,917.0
2026-01-05,Fashion,Compute,Central,709.0,25229.0
2026-01-05,Pharmacy,Logging,North,483.0,965.0
2026-01-05,Toys,Storage,West,557.0,4115.0
2026-01-05,Sports,Compute,South,534.0,13549.0
2026-01-05,Sports,Network,West,364.0,1623.0
2026-01-05,Grocery,Database,North,692.0,34503.0
2026-01-05,Sports,Compute,North,847.0,28443.0
2026-01-05,Sports,Storage,North,1856.0,11996.0
2026-01-05,Grocery,Compute,East,422.0,14697.0
2026-01-06,Sports,CDN,West,1522.0,6946.0
2026-01-06,Pharmacy,Database,North,262.0,11373.0
2026-01-06,Sports,Database,West,230.0,14238.0
2026-01-06,Sports,Storage,North,1285.0,7896.0
2026-01-06,Sports,Database,South,997.0,49506.0
2026-01-06,Grocery,Monitoring,West,968.0,6934.0
2026-01-06,Grocery,Database,West,285.0,19379.0
2026-01-06,Pharmacy,Network,North,2935.0,10453.0
2026-01-06,Electronics,AI/ML,West,606.0,463069.0
2026-01-06,Fashion,Compute,South,386.0,10047.0
2026-01-06,Electronics,Compute,Central,438.0,13789.0
2026-01-06,Fashion,Network,West,390.0,1237.0
2026-01-06,Grocery,Monitoring,East,700.0,4690.0
2026-01-06,Toys,Database,West,253.0,12641.0
2026-01-06,Electronics,Compute,East,656.0,20361.0
2026-01-07,Home,Monitoring,East,333.0,9078.0
2026-01-07,Fashion,Compute,North,1004.0,34426.0
2026-01-07,Toys,Database,North,812.0,53062.0
2026-01-07,Sports,Network,South,587.0,2060.0
2026-01-07,Grocery,Logging,East,290.0,921.0
2026-01-07,Pharmacy,Compute,West,200.0,6470.0
2026-01-07,Toys,Network,East,779.0,3364.0
2026-01-07,Pharmacy,AI/ML,West,483.0,359037.0
2026-01-07,Electronics,Compute,South,251.0,6183.0
2026-01-07,Pharmacy,Compute,Central,393.0,15301.0
2026-01-07,Beauty,Storage,South,1000.0,7092.0
2026-01-07,Electronics,Compute,South,910.0,26681.0
2026-01-07,Sports,Database,North,234.0,12303.0
2026-01-08,Pharmacy,Compute,West,310.0,9604.0
2026-01-08,Electronics,Network,East,367.0,1226.0
2026-01-08,Beauty,CDN,South,658.0,3073.0
2026-01-08,Electronics,Compute,North,471.0,10883.0
2026-01-08,Home,Logging,West,260.0,703.0
2026-01-08,Sports,AI/ML,East,181.0,40392.0
2026-01-08,Fashion,Database,West,177.0,9076.0
2026-01-08,Sports,AI/ML,West,149.0,39237.0
2026-01-08,Pharmacy,AI/ML,East,63.0,12179.0
2026-01-08,Fashion,CDN,South,392.0,1714.0
2026-01-08,Electronics,Compute,West,718.0,28877.0
2026-01-08,Grocery,Storage,Central,1331.0,7460.0
2026-01-08,Electronics,AI/ML,West,85.0,21200.0
2026-01-08,Electronics,Storage,South,621.0,4282.0
2026-01-08,Electronics,Monitoring,West,963.0,33526.0
2026-01-08,Fashion,Database,Central,595.0,36368.0
2026-01-09,Electronics,Compute,Central,572.0,16739.0
2026-01-09,Beauty,Compute,Central,208.0,7126.0
2026-01-09,Grocery,CDN,North,629.0,3185.0
2026-01-09,Pharmacy,Compute,Central,1096.0,30392.0
2026-01-09,Grocery,AI/ML,Central,584.0,131828.0
2026-01-09,Toys,Database,North,838.0,52046.0
2026-01-09,Pharmacy,Storage,South,1225.0,7524.0
2026-01-09,Electronics,Compute,East,838.0,25404.0
2026-01-09,Grocery,Database,East,136.0,7176.0
2026-01-09,Grocery,AI/ML,North,196.0,42820.0
2026-01-09,Grocery,Storage,East,1537.0,9448.0
2026-01-09,Grocery,Database,East,328.0,20908.0
2026-01-09,Electronics,Storage,West,733.0,4935.0
2026-01-10,Home,Network,East,347.0,1326.0
2026-01-10,Grocery,CDN,East,308.0,1723.0
2026-01-10,Beauty,AI/ML,Central,267.0,45252.0
2026-01-10,Home,AI/ML,East,300.0,54702.0
2026-01-10,Electronics,Database,South,335.0,20753.0
2026-01-10,Home,Database,North,320.0,16791.0
2026-01-10,Grocery,Storage,North,1476.0,9599.0
2026-01-10,Beauty,AI/ML,South,176.0,37053.0
2026-01-10,Electronics,Database,North,348.0,17736.0
2026-01-10,Grocery,Database,South,227.0,12799.0
2026-01-10,Fashion,CDN,West,657.0,4079.0
2026-01-10,Home,Storage,North,878.0,5146.0
2026-01-10,Fashion,Compute,North,846.0,27603.0
2026-01-10,Home,Storage,South,1174.0,6954.0
2026-01-10,Electronics,Network,South,1834.0,7222.0
2026-01-10,Sports,Network,West,938.0,3546.0
2026-01-10,Home,Compute,South,1968.0,64027.0
2026-01-10,Toys,Network,West,323.0,1172.0
2026-01-10,Fashion,CDN,Central,733.0,3542.0
2026-01-11,Pharmacy,Network,Central,344.0,1544.0
2026-01-11,Grocery,Compute,Central,363.0,11894.0
2026-01-11,Pharmacy,AI/ML,South,269.0,52834.0
2026-01-11,Fashion,Storage,North,1269.0,8128.0
2026-01-11,Electronics,AI/ML,East,212.0,44720.0
2026-01-11,Fashion,Logging,South,1026.0,2347.0
2026-01-11,Beauty,Storage,North,1802.0,53171.0
2026-01-11,Home,Database,North,340.0,16050.0
2026-01-11,Toys,Storage,West,608.0,2698.0
2026-01-12,Fashion,Logging,North,198.0,636.0
2026-01-12,Home,Database,East,792.0,43386.0
2026-01-12,Home,Compute,West,1755.0,56241.0
2026-01-12,Pharmacy,Network,West,1921.0,6895.0
2026-01-12,Fashion,Database,South,352.0,20864.0
2026-01-12,Electronics,Database,East,539.0,33333.0
2026-01-12,Electronics,Compute,North,234.0,7522.0
2026-01-12,Electronics,Compute,West,804.0,103594.0
2026-01-12,Fashion,Compute,West,829.0,27680.0
2026-01-12,Sports,Compute,East,277.0,7430.0
2026-01-12,Home,Network,East,498.0,2085.0
2026-01-12,Pharmacy,Storage,West,536.0,3346.0
2026-01-12,Sports,Compute,South,151.0,4704.0
2026-01-12,Electronics,Storage,North,769.0,3871.0
2026-01-12,Fashion,Monitoring,West,336.0,2840.0
2026-01-13,Home,Database,West,514.0,27201.0
2026-01-13,Home,Database,Central,279.0,14792.0
2026-01-13,Home,Database,North,486.0,25276.0
2026-01-13,Fashion,Logging,North,565.0,1958.0
2026-01-13,Pharmacy,Database,South,353.0,19441.0
2026-01-13,Fashion,Logging,North,425.0,1186.0
2026-01-13,Sports,Compute,West,700.0,22308.0
2026-01-13,Pharmacy,Logging,North,405.0,1005.0
2026-01-13,Grocery,Database,East,255.0,12011.0
2026-01-13,Grocery,Database,South,438.0,25528.0
2026-01-13,Fashion,Logging,North,842.0,2626.0
2026-01-13,Sports,Storage,South,918.0,5886.0
2026-01-13,Sports,Database,East,267.0,58882.0
2026-01-13,Electronics,Monitoring,East,628.0,4880.0
2026-01-13,Electronics,Database,North,283.0,16500.0
2026-01-13,Grocery,Database,North,210.0,10632.0
2026-01-13,Sports,Compute,North,771.0,22303.0
2026-01-13,Sports,CDN,North,772.0,3565.0
2026-01-13,Grocery,Compute,West,1883.0,59643.0
2026-01-13,Pharmacy,Compute,Central,435.0,13177.0
2026-01-14,Fashion,Database,West,835.0,43106.0
2026-01-14,Electronics,AI/ML,East,242.0,53570.0
2026-01-14,Grocery,Logging,Central,308.0,820.0
2026-01-14,Grocery,Network,South,1108.0,3596.0
2026-01-14,Toys,Database,South,800.0,44993.0
2026-01-14,Home,Compute,West,955.0,30725.0
2026-01-14,Electronics,Logging,East,782.0,2413.0
2026-01-14,Grocery,Network,South,449.0,1786.0
2026-01-14,Grocery,Database,South,214.0,11286.0
2026-01-14,Grocery,Database,West,213.0,12449.0
2026-01-14,Toys,Network,North,395.0,1660.0
2026-01-14,Pharmacy,Compute,West,293.0,9977.0
2026-01-14,Sports,Logging,North,510.0,1574.0
2026-01-14,Grocery,CDN,North,910.0,3965.0
2026-01-14,Electronics,Compute,North,2026.0,64486.0
2026-01-14,Grocery,Storage,North,1016.0,5766.0
2026-01-14,Electronics,Monitoring,West,424.0,3655.0
2026-01-14,Pharmacy,Network,Central,1893.0,8558.0
2026-01-15,Home,Compute,North,438.0,13320.0
2026-01-15,Fashion,Network,North,715.0,2845.0
2026-01-15,Home,Compute,West,1390.0,52900.0
2026-01-15,Pharmacy,Logging,Central,1315.0,3398.0
2026-01-15,Pharmacy,Network,West,1825.0,7826.0
2026-01-15,Sports,Database,North,149.0,7861.0
2026-01-15,Fashion,Logging,East,1581.0,4340.0
2026-01-15,Electronics,Database,North,782.0,39183.0
2026-01-15,Fashion,Logging,North,242.0,656.0
2026-01-15,Beauty,Compute,South,400.0,11196.0
2026-01-15,Sports,AI/ML,South,89.0,96353.0
2026-01-15,Electronics,Logging,North,252.0,563.0
2026-01-15,Fashion,Logging,Central,281.0,913.0
2026-01-15,Toys,CDN,East,322.0,1718.0
2026-01-15,Grocery,Database,West,931.0,47685.0
2026-01-15,Fashion,Storage,West,858.0,16921.0
2026-01-15,Electronics,Storage,West,331.0,1987.0
2026-01-16,Toys,Network,West,1317.0,4722.0
2026-01-16,Electronics,Storage,West,809.0,5267.0
2026-01-16,Sports,Compute,South,1723.0,48367.0
2026-01-16,Toys,Compute,North,520.0,19239.0
2026-01-16,Electronics,Storage,North,815.0,4048.0
2026-01-16,Grocery,Network,East,1821.0,6271.0
2026-01-16,Electronics,Monitoring,South,543.0,5124.0
2026-01-16,Home,Database,South,182.0,10426.0
2026-01-16,Pharmacy,CDN,South,244.0,1272.0
2026-01-16,Fashion,Network,North,467.0,1582.0
2026-01-16,Fashion,Network,Central,479.0,1727.0
2026-01-16,Fashion,Storage,West,669.0,3508.0
2026-01-16,Grocery,AI/ML,North,224.0,46382.0
2026-01-16,Fashion,Storage,Central,1934.0,11574.0
2026-01-16,Grocery,Storage,North,1201.0,7197.0
2026-01-17,Grocery,Compute,North,460.0,12235.0
2026-01-17,Grocery,AI/ML,East,221.0,43162.0
2026-01-17,Sports,Database,West,339.0,16110.0
2026-01-17,Fashion,Logging,Central,595.0,1579.0
2026-01-17,Electronics,Database,East,881.0,42465.0
2026-01-17,Sports,AI/ML,East,206.0,44197.0
2026-01-17,Grocery,Network,North,797.0,3109.0
2026-01-17,Toys,AI/ML,North,213.0,40488.0
2026-01-17,Toys,Network,South,407.0,1267.0
2026-01-17,Grocery,Compute,South,1044.0,20125.0
2026-01-17,Pharmacy,Compute,West,657.0,23296.0
2026-01-18,Grocery,Database,South,561.0,25945.0
2026-01-18,Toys,Monitoring,East,495.0,3495.0
2026-01-18,Home,Logging,North,582.0,1771.0
2026-01-18,Grocery,AI/ML,West,230.0,44307.0
2026-01-18,Home,Database,Central,494.0,27192.0
2026-01-18,Home,Compute,Central,1277.0,40233.0
2026-01-18,Grocery,CDN,West,228.0,1278.0
2026-01-18,Fashion,CDN,Central,709.0,3813.0
2026-01-18,Fashion,Compute,East,349.0,11851.0
2026-01-18,Electronics,Network,North,487.0,2017.0
2026-01-18,Home,Database,East,434.0,24214.0
2026-01-18,Pharmacy,CDN,West,869.0,3988.0
2026-01-19,Electronics,Storage,South,1276.0,8225.0
2026-01-19,Toys,Compute,North,385.0,10372.0
2026-01-19,Electronics,Logging,North,619.0,1883.0
2026-01-19,Sports,Compute,West,500.0,14304.0
2026-01-19,Electronics,Storage,West,312.0,2022.0
2026-01-19,Home,Compute,Central,779.0,25156.0
2026-01-19,Pharmacy,CDN,West,608.0,2489.0
2026-01-19,Home,Storage,East,825.0,5406.0
2026-01-19,Toys,Network,West,760.0,2952.0
2026-01-19,Fashion,AI/ML,North,175.0,40359.0
2026-01-19,Pharmacy,Network,Central,293.0,1182.0
2026-01-19,Fashion,Database,North,212.0,11912.0
2026-01-19,Beauty,Database,North,141.0,7131.0
2026-01-19,Grocery,Compute,Central,600.0,21431.0
2026-01-19,Pharmacy,Database,South,387.0,14112.0
2026-01-19,Grocery,Compute,East,535.0,17787.0
2026-01-19,Sports,Storage,West,361.0,2080.0
2026-01-19,Fashion,AI/ML,North,221.0,47939.0
2026-01-19,Toys,Database,North,227.0,14637.0
2026-01-20,Grocery,Logging,South,675.0,2090.0
2026-01-20,Electronics,Network,South,912.0,2885.0
2026-01-20,Electronics,CDN,Central,380.0,1882.0
2026-01-20,Grocery,AI/ML,West,499.0,98943.0
2026-01-20,Toys,Storage,West,289.0,1600.0
2026-01-20,Home,Network,East,1020.0,3841.0
2026-01-20,Toys,Storage,Central,393.0,2301.0
2026-01-20,Sports,Monitoring,North,2508.0,18673.0
2026-01-20,Home,Compute,East,455.0,14410.0
2026-01-20,Electronics,Database,East,287.0,15422.0
2026-01-20,Grocery,Compute,Central,101.0,3829.0
2026-01-20,Grocery,Compute,Central,429.0,17855.0
2026-01-20,Sports,Database,South,530.0,36715.0
2026-01-20,Home,Storage,North,761.0,5012.0
