Date,Retail_Department,Service_Type,Region,Usage_Units,Cost_INR
2025-06-21,Home,Compute,East,799.0,25558.12
2025-06-21,Home,Logging,Central,244.0,724.64
2025-06-21,Toys,Logging,North,617.0,1639.96
2025-06-21,Grocery,Database,West,345.0,19658.12
2025-06-21,Home,Monitoring,North,1771.0,15316.81
2025-06-21,Electronics,Monitoring,Central,649.0,5384.37
2025-06-21,Beauty,Network,East,410.0,1544.97
2025-06-21,Electronics,Storage,North,1012.0,5586.81
2025-06-21,Fashion,CDN,North,1479.0,7607.09
2025-06-21,Electronics,Storage,South,617.0,3268.0
2025-06-21,Grocery,Monitoring,Central,795.0,6268.49
2025-06-21,Sports,AI/ML,North,480.0,106864.83
2025-06-21,Beauty,Network,North,407.0,1505.22
2025-06-21,Home,AI/ML,East,425.0,88189.4
2025-06-21,Sports,CDN,West,910.0,4340.4
2025-06-21,Toys,AI/ML,East,656.0,160153.75
2025-06-21,Pharmacy,Storage,West,332.0,2018.48
2025-06-21,Fashion,Monitoring,West,863.0,7654.03
2025-06-21,Pharmacy,Database,West,2491.0,129122.43
2025-06-21,Grocery,Storage,North,428.0,2482.91
2025-06-21,Home,Network,Central,389.0,1663.35
2025-06-21,Grocery,Storage,North,103.0,641.37
2025-06-21,Toys,Database,North,705.0,37976.58
2025-06-21,Electronics,Monitoring,East,2443.0,18859.37
2025-06-21,Toys,Logging,Central,484.0,1411.37
2025-06-22,Beauty,AI/ML,South,562.0,109299.73
2025-06-22,Sports,Storage,North,503.0,3130.8
2025-06-22,Beauty,Logging,North,1775.0,4353.58
2025-06-22,Pharmacy,Network,North,328.0,1244.04
2025-06-22,Grocery,Network,East,472.0,1889.78
2025-06-22,Toys,AI/ML,West,2002.0,404414.97
2025-06-22,Grocery,AI/ML,Central,876.0,188543.6
2025-06-22,Beauty,Storage,West,592.0,3877.22
2025-06-22,Fashion,Network,Central,717.0,2903.48
2025-06-22,Toys,Logging,Central,853.0,2789.03
2025-06-22,Grocery,Database,North,524.0,31580.27
2025-06-22,Home,AI/ML,South,572.0,134540.34
2025-06-22,Sports,Storage,East,480.0,2624.29
2025-06-22,Home,Database,West,754.0,45885.5
2025-06-22,Toys,Database,North,1351.0,74512.1
2025-06-22,Sports,Compute,West,2370.0,75786.83
2025-06-22,Fashion,Monitoring,East,878.0,6866.31
2025-06-22,Grocery,Compute,West,748.0,26260.88
2025-06-22,Sports,Compute,West,377.0,9450.23
2025-06-22,Grocery,CDN,North,851.0,4748.87
2025-06-22,Home,Storage,East,2097.0,10723.22
2025-06-22,Home,Compute,Central,1031.0,27462.81
2025-06-22,Pharmacy,Logging,North,665.0,1923.63
2025-06-22,Fashion,Storage,Central,921.0,5989.12
2025-06-22,Beauty,AI/ML,East,790.0,170962.46
2025-06-22,Beauty,Logging,East,534.0,1786.53
2025-06-22,Fashion,CDN,North,275.0,1119.61
2025-06-22,Beauty,CDN,South,968.0,4937.75
2025-06-22,Fashion,Storage,East,947.0,6293.24
2025-06-22,Pharmacy,AI/ML,East,428.0,83933.95
2025-06-22,Grocery,Storage,North,1132.0,6155.12
2025-06-22,Toys,Monitoring,East,453.0,3364.34
2025-06-22,Sports,Compute,East,904.0,27906.39
2025-06-22,Beauty,CDN,West,914.0,4761.23
2025-06-22,Electronics,Database,North,757.0,43983.45
2025-06-22,Fashion,Monitoring,East,1261.0,11330.37
2025-06-22,Grocery,AI/ML,North,225.0,51027.75
2025-06-22,Electronics,Storage,North,190.0,1154.56
2025-06-22,Fashion,Logging,West,1018.0,3295.9
2025-06-22,Electronics,Database,East,735.0,39538.72
2025-06-22,Grocery,Compute,Central,480.0,16142.7
2025-06-22,Beauty,Storage,South,477.0,2948.19
2025-06-22,Fashion,Network,East,830.0,3435.69
2025-06-22,Fashion,Monitoring,Central,254.0,2472.25
2025-06-22,Pharmacy,CDN,Central,421.0,2324.83
2025-06-22,Beauty,Database,Central,791.0,42912.75
2025-06-22,Home,Network,Central,634.0,2361.03
2025-06-22,Electronics,Monitoring,South,450.0,3807.09
2025-06-22,Sports,Database,Central,977.0,60383.99
2025-06-22,Fashion,Compute,East,770.0,27137.26
2025-06-22,Grocery,Compute,Central,505.0,17078.03
2025-06-22,Toys,Logging,West,321.0,871.97
2025-06-22,Beauty,Monitoring,South,1397.0,10282.32
2025-06-22,Grocery,Compute,East,1374.0,47507.6
2025-06-22,Grocery,Network,North,245.0,897.58
2025-06-22,Electronics,Monitoring,North,1542.0,14198.62
2025-06-22,Toys,Monitoring,North,2430.0,18350.99
2025-06-22,Home,CDN,East,523.0,2654.52
2025-06-22,Beauty,Monitoring,Central,700.0,5133.71
2025-06-22,Pharmacy,Monitoring,North,2129.0,14590.36
2025-06-22,Toys,CDN,North,718.0,3975.79
2025-06-22,Grocery,Compute,West,662.0,16303.78
2025-06-22,Electronics,CDN,North,409.0,2072.31
2025-06-22,Fashion,CDN,South,1197.0,5202.7
2025-06-22,Pharmacy,Database,West,682.0,40517.52
2025-06-22,Fashion,AI/ML,South,416.0,93917.25
2025-06-22,Grocery,Network,North,1459.0,6301.04
2025-06-22,Home,AI/ML,North,349.0,65888.21
2025-06-22,Electronics,Network,West,815.0,3587.42
2025-06-22,Sports,Compute,Central,873.0,29746.88
2025-06-22,Toys,CDN,Central,965.0,5288.72
2025-06-22,Toys,Network,North,541.0,2245.66
2025-06-22,Electronics,AI/ML,East,884.0,207804.01
2025-06-22,Grocery,AI/ML,North,985.0,243572.49
2025-06-22,Electronics,Database,North,1397.0,72037.43
2025-06-22,Toys,Network,East,570.0,2230.82
2025-06-22,Pharmacy,Network,Central,448.0,1859.89
2025-06-22,Fashion,Storage,East,2773.0,16502.61
2025-06-22,Sports,Logging,East,2118.0,7179.14
2025-06-22,Electronics,Database,West,437.0,20478.21
2025-06-22,Grocery,Storage,South,434.0,2255.73
2025-06-22,Toys,Database,South,417.0,22077.09
2025-06-22,Fashion,CDN,Central,373.0,2020.19
2025-06-22,Beauty,Compute,Central,907.0,30021.04
2025-06-22,Grocery,Monitoring,South,613.0,5210.69
2025-06-22,Toys,Database,Central,862.0,47397.02
2025-06-22,Grocery,Logging,North,824.0,2462.96
2025-06-22,Sports,Monitoring,North,833.0,6961.97
2025-06-22,Grocery,Database,East,962.0,49576.52
2025-06-22,Pharmacy,AI/ML,South,1069.0,239552.99
2025-06-22,Beauty,Database,North,842.0,50597.45
2025-06-22,Grocery,Database,West,809.0,44083.79
2025-06-22,Sports,Logging,West,802.0,2236.43
2025-06-22,Home,Database,East,459.0,25567.85
2025-06-22,Toys,Logging,North,975.0,3355.25
2025-06-22,Grocery,AI/ML,South,362.0,67628.98
2025-06-22,Toys,Network,South,486.0,1942.6
2025-06-22,Electronics,Compute,East,1544.0,52814.96
2025-06-22,Electronics,Database,West,1573.0,91346.61
2025-06-22,Pharmacy,Logging,South,339.0,1001.49
2025-06-22,Grocery,AI/ML,East,989.0,202211.39
2025-06-22,Pharmacy,Logging,West,667.0,2150.3
2025-06-22,Pharmacy,Network,East,761.0,3578.87
2025-06-22,Beauty,Network,South,879.0,3518.76
2025-06-22,Grocery,CDN,North,481.0,2242.7
2025-06-22,Sports,Logging,East,403.0,1251.39
2025-06-22,Grocery,Logging,Central,153.0,475.08
2025-06-22,Home,CDN,Central,846.0,4119.86
2025-06-22,Grocery,Compute,Central,987.0,30123.48
2025-06-22,Beauty,CDN,East,344.0,2002.51
2025-06-22,Electronics,Database,South,453.0,26381.77
2025-06-22,Grocery,AI/ML,East,2311.0,534587.56
2025-06-22,Fashion,Compute,West,433.0,13761.26
2025-06-22,Pharmacy,Storage,Central,484.0,3040.94
2025-06-22,Electronics,Monitoring,West,799.0,6114.39
2025-06-22,Pharmacy,Logging,Central,366.0,1142.73
2025-06-22,Toys,Network,East,569.0,2497.2
2025-06-22,Grocery,Monitoring,Central,431.0,3708.35
2025-06-22,Toys,Database,West,354.0,20708.18
2025-06-22,Beauty,CDN,East,852.0,4266.38
2025-06-22,Pharmacy,AI/ML,West,242.0,55006.71
2025-06-22,Grocery,AI/ML,East,353.0,72833.08
2025-06-22,Toys,Database,South,696.0,39967.9
2025-06-22,Pharmacy,Monitoring,North,595.0,4712.55
2025-06-22,Beauty,Storage,North,766.0,3926.71
2025-06-22,Fashion,Logging,East,281.0,842.02
2025-06-22,Toys,Network,West,526.0,2047.86
2025-06-22,Grocery,AI/ML,North,2000.0,404195.5
2025-06-22,Home,Compute,East,205.0,6627.22
2025-06-22,Electronics,Database,East,470.0,24471.12
2025-06-22,Fashion,Logging,West,1516.0,3574.9
2025-06-22,Home,Storage,East,705.0,3890.19
2025-06-22,Grocery,Compute,North,1283.0,38891.3
2025-06-22,Sports,Compute,North,772.0,29144.67
2025-06-22,Sports,AI/ML,North,782.0,176563.4
2025-06-22,Pharmacy,Monitoring,South,894.0,7085.65
2025-06-22,Fashion,Monitoring,North,269.0,2058.25
2025-06-22,Grocery,Network,East,674.0,2615.79
2025-06-22,Sports,CDN,East,506.0,2454.28
2025-06-23,Pharmacy,Logging,North,607.0,1856.59
2025-06-23,Beauty,Monitoring,East,453.0,3446.91
2025-06-23,Pharmacy,Database,South,381.0,22901.26
2025-06-23,Beauty,Compute,South,719.0,23560.88
2025-06-23,Electronics,Logging,East,789.0,2293.46
2025-06-23,Electronics,Storage,Central,1356.0,8410.75
2025-06-23,Sports,Compute,West,996.0,30972.28
2025-06-23,Pharmacy,Monitoring,South,1393.0,9914.93
2025-06-23,Fashion,Logging,West,1249.0,3538.75
2025-06-23,Beauty,AI/ML,West,1578.0,310900.96
2025-06-23,Electronics,Network,South,1515.0,5775.2
2025-06-23,Sports,Database,South,648.0,35263.67
2025-06-23,Electronics,AI/ML,Central,569.0,106705.89
2025-06-23,Electronics,Logging,Central,583.0,1560.32
2025-06-23,Pharmacy,AI/ML,North,640.0,126560.44
2025-06-23,Beauty,AI/ML,West,1110.0,240544.58
2025-06-23,Sports,AI/ML,West,770.0,173491.6
2025-06-23,Sports,Network,Central,831.0,3397.38
2025-06-23,Toys,Storage,West,298.0,1438.81
2025-06-23,Beauty,Logging,Central,1233.0,4341.36
2025-06-23,Grocery,Compute,Central,1545.0,52526.73
2025-06-23,Pharmacy,Logging,North,288.0,882.44
2025-06-23,Sports,Compute,Central,882.0,28140.85
2025-06-23,Home,Logging,North,1144.0,3611.89
2025-06-23,Fashion,Compute,East,1650.0,52497.29
2025-06-23,Grocery,Compute,East,565.0,19744.78
2025-06-23,Beauty,Monitoring,West,730.0,5660.53
2025-06-23,Pharmacy,Database,East,753.0,38503.45
2025-06-23,Sports,Logging,Central,286.0,901.28
2025-06-23,Fashion,Monitoring,North,1169.0,9835.74
2025-06-23,Home,Monitoring,West,1029.0,8485.7
2025-06-23,Electronics,Compute,South,1401.0,41317.57
2025-06-23,Home,Storage,South,1299.0,8174.88
2025-06-23,Grocery,Database,West,597.0,31812.55
2025-06-23,Sports,CDN,West,363.0,1598.67
2025-06-23,Pharmacy,Logging,South,246.0,703.08
2025-06-23,Beauty,Compute,Central,575.0,15916.76
2025-06-23,Sports,CDN,West,493.0,2216.21
2025-06-23,Toys,AI/ML,West,1604.0,341647.69
2025-06-23,Toys,AI/ML,South,328.0,78169.2
2025-06-23,Electronics,Storage,North,309.0,1818.37
2025-06-23,Home,Monitoring,East,219.0,1765.8
2025-06-23,Beauty,Compute,South,374.0,11864.64
2025-06-23,Grocery,Monitoring,West,885.0,7897.57
2025-06-23,Toys,Logging,West,355.0,1125.83
2025-06-23,Sports,CDN,West,733.0,3386.8
2025-06-23,Pharmacy,CDN,East,330.0,1801.41
2025-06-23,Electronics,Monitoring,Central,546.0,4010.49
2025-06-23,Fashion,Logging,South,680.0,1795.81
2025-06-23,Grocery,CDN,West,1034.0,5292.53
2025-06-23,Home,Logging,West,823.0,2667.44
2025-06-23,Toys,Storage,Central,368.0,1901.53
2025-06-23,Pharmacy,Monitoring,Central,500.0,3921.16
2025-06-23,Beauty,Database,East,585.0,29275.92
2025-06-23,Toys,Database,West,1021.0,56527.02
2025-06-23,Grocery,Monitoring,Central,457.0,4049.61
2025-06-23,Pharmacy,Compute,East,944.0,25408.94
2025-06-23,Pharmacy,Database,West,525.0,26311.78
2025-06-23,Grocery,Monitoring,Central,820.0,6228.69
2025-06-23,Beauty,Logging,East,1958.0,6840.37
2025-06-23,Toys,Monitoring,North,1696.0,13246.53
2025-06-23,Toys,CDN,East,572.0,2897.2
2025-06-23,Pharmacy,Logging,North,521.0,1607.04
2025-06-23,Sports,Logging,East,945.0,3423.44
2025-06-23,Grocery,Network,North,364.0,1510.18
2025-06-23,Toys,AI/ML,West,412.0,76853.52
2025-06-23,Toys,AI/ML,West,1293.0,271800.34
2025-06-23,Toys,Database,North,354.0,19884.06
2025-06-23,Toys,Logging,North,792.0,2330.3
2025-06-23,Beauty,AI/ML,West,404.0,79606.61
2025-06-23,Fashion,Monitoring,East,160.0,1275.76
2025-06-23,Home,Storage,East,535.0,3041.91
2025-06-23,Electronics,CDN,West,741.0,3953.85
2025-06-23,Toys,Logging,East,497.0,1212.22
2025-06-23,Fashion,Logging,South,831.0,2728.85
2025-06-23,Beauty,Logging,East,574.0,1710.81
2025-06-23,Home,Logging,East,1116.0,3740.01
2025-06-23,Sports,CDN,East,679.0,3297.88
2025-06-23,Sports,Database,West,937.0,48125.71
2025-06-23,Pharmacy,AI/ML,North,531.0,115520.74
2025-06-23,Pharmacy,AI/ML,Central,861.0,155876.34
2025-06-23,Grocery,Storage,South,412.0,2345.69
2025-06-23,Electronics,Logging,Central,535.0,1573.69
2025-06-23,Beauty,Network,East,1302.0,5513.52
2025-06-23,Sports,Storage,West,470.0,2716.73
2025-06-23,Pharmacy,Compute,West,950.0,33680.63
2025-06-23,Pharmacy,AI/ML,West,297.0,65365.47
2025-06-23,Home,Storage,Central,389.0,2268.38
2025-06-23,Grocery,CDN,North,1023.0,5480.49
2025-06-23,Home,Logging,East,291.0,766.26
2025-06-23,Home,Database,West,317.0,19474.29
2025-06-23,Toys,Monitoring,Central,197.0,1541.88
2025-06-23,Home,CDN,North,542.0,2720.47
2025-06-23,Toys,CDN,South,515.0,2531.59
2025-06-23,Pharmacy,Database,North,785.0,39244.06
2025-06-23,Grocery,Compute,North,995.0,29634.5
2025-06-23,Fashion,AI/ML,West,1475.0,292343.09
2025-06-23,Grocery,Monitoring,Central,965.0,7633.12
2025-06-23,Pharmacy,AI/ML,West,1469.0,316235.06
2025-06-23,Fashion,Database,West,546.0,28374.78
2025-06-23,Sports,Network,East,717.0,2859.22
2025-06-23,Home,CDN,Central,427.0,2326.72
2025-06-23,Pharmacy,CDN,North,1712.0,9140.0
2025-06-23,Fashion,AI/ML,South,493.0,111803.04
2025-06-23,Pharmacy,AI/ML,North,843.0,166776.16
2025-06-23,Toys,Storage,West,1380.0,8965.62
2025-06-23,Home,AI/ML,North,594.0,108157.09
2025-06-23,Electronics,Database,South,451.0,24714.56
2025-06-23,Beauty,Network,South,279.0,1170.22
2025-06-23,Toys,Monitoring,West,1624.0,14558.89
2025-06-23,Fashion,CDN,Central,772.0,4039.45
2025-06-23,Sports,CDN,West,377.0,1968.79
2025-06-23,Fashion,Storage,North,185.0,987.36
2025-06-23,Beauty,Database,West,391.0,22366.0
2025-06-23,Fashion,Monitoring,North,1129.0,9163.11
2025-06-23,Grocery,Database,East,525.0,34128.24
2025-06-23,Home,Network,South,645.0,2306.74
2025-06-23,Beauty,AI/ML,Central,832.0,171081.17
2025-06-23,Fashion,Network,East,1410.0,5918.83
2025-06-23,Beauty,Monitoring,South,459.0,3762.62
2025-06-23,Pharmacy,Network,South,919.0,3693.74
2025-06-23,Fashion,Network,North,477.0,1820.31
2025-06-23,Beauty,Storage,North,318.0,1986.93
2025-06-23,Home,Monitoring,East,364.0,2894.05
2025-06-23,Grocery,Network,East,238.0,875.97
2025-06-23,Sports,Storage,Central,658.0,3809.78
2025-06-23,Fashion,Logging,Central,1559.0,4529.12
2025-06-23,Beauty,AI/ML,Central,1213.0,246776.98
2025-06-23,Grocery,Monitoring,South,113.0,1000.42
2025-06-23,Fashion,Monitoring,West,610.0,4970.12
2025-06-23,Fashion,AI/ML,Central,654.0,132862.09
2025-06-23,Sports,Network,West,596.0,2329.76
2025-06-23,Electronics,Network,Central,620.0,2160.84
2025-06-23,Pharmacy,Storage,Central,264.0,1343.84
2025-06-23,Grocery,Database,West,954.0,59328.4
2025-06-23,Beauty,Database,East,257.0,19961.23
2025-06-23,Beauty,AI/ML,Central,653.0,111752.33
2025-06-23,Electronics,Compute,South,694.0,21038.72
2025-06-23,Electronics,CDN,South,905.0,5124.36
2025-06-23,Fashion,CDN,West,502.0,2461.95
2025-06-23,Electronics,Logging,Central,1349.0,4384.67
2025-06-23,Beauty,Storage,South,807.0,4920.39
2025-06-23,Sports,Monitoring,West,1549.0,11799.75
2025-06-23,Home,AI/ML,North,1055.0,227201.34
2025-06-23,Fashion,Storage,South,1370.0,8095.79
2025-06-23,Toys,Compute,South,1456.0,47832.93
2025-06-23,Home,Database,South,785.0,38574.96
2025-06-23,Sports,Network,South,3093.0,11649.88
2025-06-23,Fashion,Database,East,325.0,16077.9
2025-06-23,Grocery,AI/ML,North,438.0,95185.39
2025-06-23,Toys,Database,Central,1058.0,61621.64
2025-06-23,Fashion,Storage,West,1728.0,10382.5
2025-06-23,Electronics,CDN,North,319.0,1450.64
2025-06-24,Electronics,Network,South,717.0,2688.12
2025-06-24,Sports,Network,Central,1869.0,7838.29
2025-06-24,Home,Compute,Central,137.0,3968.19
2025-06-24,Home,AI/ML,West,2643.0,552972.72
2025-06-24,Beauty,Monitoring,West,656.0,4872.7
2025-06-24,Fashion,Monitoring,East,334.0,2827.28
2025-06-24,Home,Database,South,1111.0,64417.91
2025-06-24,Grocery,Network,Central,924.0,3696.67
2025-06-24,Pharmacy,Network,Central,740.0,2572.59
2025-06-24,Pharmacy,Monitoring,West,1888.0,16015.24
2025-06-24,Home,Storage,East,1248.0,8080.26
2025-06-24,Pharmacy,Network,West,925.0,4054.05
2025-06-24,Fashion,AI/ML,South,1159.0,265787.49
2025-06-24,Beauty,Compute,East,600.0,18281.13
2025-06-24,Pharmacy,Network,North,577.0,2207.52
2025-06-24,Toys,CDN,West,588.0,2548.59
2025-06-24,Home,Database,North,319.0,20218.85
2025-06-24,Toys,AI/ML,West,362.0,77054.87
2025-06-24,Toys,Logging,South,440.0,1407.78
2025-06-24,Grocery,CDN,South,899.0,4808.65
2025-06-24,Fashion,AI/ML,North,897.0,187642.47
2025-06-24,Toys,AI/ML,North,641.0,136878.33
2025-06-24,Toys,AI/ML,North,383.0,88350.14
2025-06-24,Electronics,Logging,West,348.0,1020.19
2025-06-24,Grocery,Logging,West,261.0,875.25
2025-06-24,Sports,CDN,West,456.0,2173.99
2025-06-24,Electronics,Logging,South,367.0,925.28
2025-06-24,Pharmacy,CDN,North,792.0,3655.86
2025-06-24,Sports,Database,North,571.0,30974.21
2025-06-24,Pharmacy,CDN,South,889.0,5141.71
2025-06-24,Pharmacy,Logging,West,698.0,2303.87
2025-06-24,Toys,Database,West,316.0,20654.73
2025-06-24,Pharmacy,CDN,South,468.0,2446.47
2025-06-24,Toys,Logging,East,828.0,2276.1
2025-06-24,Sports,Database,East,476.0,26023.62
2025-06-24,Beauty,CDN,South,552.0,2483.76
2025-06-24,Electronics,Compute,South,895.0,29443.13
2025-06-24,Grocery,Monitoring,West,903.0,7360.58
2025-06-24,Sports,AI/ML,Central,1838.0,402532.32
2025-06-24,Pharmacy,Storage,South,1105.0,6557.62
2025-06-24,Electronics,Compute,East,686.0,22460.67
2025-06-24,Electronics,CDN,Central,1120.0,5250.32
2025-06-24,Sports,Storage,East,682.0,4009.02
2025-06-24,Sports,AI/ML,North,288.0,49914.39
2025-06-24,Toys,CDN,West,1905.0,9944.76
2025-06-24,Electronics,Logging,Central,416.0,1174.19
2025-06-24,Toys,Database,Central,401.0,20318.72
2025-06-24,Fashion,Logging,Central,676.0,2060.86
2025-06-24,Pharmacy,Database,South,2774.0,151668.35
2025-06-24,Toys,Logging,North,918.0,2556.42
2025-06-24,Grocery,CDN,East,499.0,2960.78
2025-06-24,Toys,AI/ML,Central,1628.0,352326.59
2025-06-24,Beauty,Storage,West,272.0,1560.99
2025-06-24,Home,Monitoring,East,1966.0,15620.19
2025-06-24,Fashion,Compute,South,1192.0,40096.45
2025-06-24,Toys,Network,West,624.0,2609.95
2025-06-24,Toys,Database,East,290.0,13969.51
2025-06-24,Fashion,Logging,North,156.0,513.61
2025-06-24,Beauty,Storage,South,659.0,4280.12
2025-06-24,Grocery,Monitoring,West,1370.0,11295.29
2025-06-24,Grocery,Monitoring,North,195.0,1552.78
2025-06-24,Pharmacy,CDN,West,884.0,3907.67
2025-06-24,Toys,CDN,West,957.0,4703.2
2025-06-24,Fashion,Logging,East,1354.0,3773.4
2025-06-24,Electronics,Logging,West,191.0,538.11
2025-06-24,Beauty,Compute,Central,346.0,12078.94
2025-06-24,Pharmacy,Compute,East,1212.0,41464.94
2025-06-24,Fashion,Logging,South,779.0,2305.62
2025-06-24,Electronics,Database,East,1096.0,61201.96
2025-06-24,Electronics,CDN,South,501.0,2712.05
2025-06-24,Grocery,AI/ML,East,551.0,128281.45
2025-06-24,Electronics,AI/ML,South,305.0,64273.75
2025-06-24,Grocery,Database,North,1200.0,74358.31
2025-06-24,Fashion,Logging,South,836.0,2811.05
2025-06-24,Sports,AI/ML,Central,1161.0,234323.17
2025-06-24,Beauty,Network,North,449.0,1871.48
2025-06-24,Electronics,Compute,North,1140.0,38585.59
2025-06-24,Sports,Logging,West,456.0,1570.78
2025-06-24,Beauty,Monitoring,West,1822.0,14891.3
2025-06-24,Pharmacy,Network,South,906.0,3653.26
2025-06-24,Sports,Network,West,745.0,3013.27
2025-06-24,Electronics,Logging,South,333.0,977.76
2025-06-24,Electronics,Database,Central,466.0,26068.04
2025-06-24,Pharmacy,Network,South,796.0,3065.78
2025-06-24,Sports,Storage,East,599.0,3934.74
2025-06-24,Pharmacy,Monitoring,East,637.0,5573.74
2025-06-24,Toys,Database,East,537.0,26372.15
2025-06-24,Fashion,Logging,East,1396.0,4249.48
2025-06-24,Sports,Database,South,1104.0,49397.4
2025-06-24,Grocery,Storage,East,1427.0,8048.89
2025-06-24,Electronics,CDN,East,325.0,1572.42
2025-06-24,Grocery,Network,West,1245.0,5255.63
2025-06-24,Fashion,Monitoring,North,1297.0,9294.88
2025-06-24,Beauty,Compute,North,515.0,16955.03
2025-06-24,Grocery,Monitoring,East,1404.0,9770.36
2025-06-24,Fashion,Storage,North,173.0,1090.98
2025-06-24,Beauty,Network,East,597.0,2267.08
2025-06-24,Electronics,Database,South,524.0,29916.57
2025-06-24,Toys,Compute,Central,539.0,15824.32
2025-06-24,Beauty,Storage,West,627.0,4185.13
2025-06-24,Home,Logging,North,198.0,670.14
2025-06-24,Toys,Database,West,901.0,51291.22
2025-06-24,Beauty,Database,South,319.0,17319.39
2025-06-24,Beauty,Logging,Central,1536.0,5067.57
2025-06-24,Fashion,CDN,West,502.0,2477.39
2025-06-24,Toys,Network,Central,807.0,3493.23
2025-06-24,Fashion,Database,North,570.0,33691.05
2025-06-24,Sports,AI/ML,Central,576.0,115737.41
2025-06-24,Fashion,CDN,North,438.0,2269.72
2025-06-24,Grocery,AI/ML,Central,736.0,165164.57
2025-06-24,Beauty,Database,West,1337.0,82312.05
2025-06-24,Electronics,Database,South,940.0,56533.92
2025-06-24,Toys,Database,North,1778.0,88983.95
2025-06-24,Pharmacy,Network,Central,712.0,2920.13
2025-06-24,Grocery,AI/ML,Central,596.0,114480.6
2025-06-24,Sports,Storage,East,811.0,4750.85
2025-06-24,Beauty,AI/ML,South,1292.0,236399.42
2025-06-24,Grocery,Monitoring,South,384.0,3354.98
2025-06-24,Home,Storage,North,715.0,4348.59
2025-06-24,Grocery,Network,North,334.0,1351.95
2025-06-24,Home,Network,East,1194.0,4670.7
2025-06-24,Pharmacy,Database,South,596.0,33063.8
2025-06-24,Toys,AI/ML,Central,1753.0,382504.01
2025-06-24,Home,Compute,East,253.0,8024.4
2025-06-24,Home,Storage,Central,677.0,3929.53
2025-06-24,Fashion,Monitoring,South,4613.0,31046.77
2025-06-24,Electronics,Logging,South,793.0,2287.31
2025-06-24,Toys,Compute,North,709.0,22850.69
2025-06-24,Sports,AI/ML,West,1915.0,437349.61
2025-06-24,Pharmacy,CDN,East,471.0,2338.7
2025-06-24,Toys,Compute,South,1119.0,34818.72
2025-06-24,Electronics,CDN,North,443.0,2180.26
2025-06-24,Electronics,AI/ML,North,205.0,41641.22
2025-06-24,Fashion,CDN,East,679.0,3694.97
2025-06-24,Pharmacy,Logging,East,657.0,2063.83
2025-06-24,Fashion,CDN,Central,202.0,949.38
2025-06-24,Fashion,Database,Central,3399.0,194940.34
2025-06-24,Fashion,Logging,West,363.0,918.2
2025-06-24,Toys,Database,Central,1458.0,81586.99
2025-06-24,Home,Compute,North,1150.0,39495.89
2025-06-24,Beauty,Network,North,751.0,2863.73
2025-06-24,Fashion,Database,East,306.0,14637.31
2025-06-24,Beauty,Logging,North,777.0,2475.69
2025-06-24,Sports,CDN,East,827.0,3917.2
2025-06-24,Electronics,Logging,West,728.0,2022.24
2025-06-24,Grocery,Monitoring,West,372.0,2893.59
2025-06-24,Toys,Network,West,1197.0,5049.95
2025-06-24,Sports,Compute,Central,674.0,17516.18
2025-06-24,Home,Network,West,525.0,1963.47
2025-06-24,Home,Logging,Central,901.0,3036.16
2025-06-24,Electronics,Compute,South,478.0,14067.69
2025-06-24,Fashion,Storage,West,829.0,5357.49
2025-06-24,Electronics,Monitoring,West,907.0,6770.39
2025-06-24,Toys,CDN,South,859.0,3854.36
2025-06-24,Pharmacy,Database,North,818.0,49892.18
2025-06-24,Sports,Database,East,3234.0,192185.22
2025-06-24,Fashion,Logging,North,496.0,1532.44
2025-06-25,Fashion,CDN,Central,648.0,2854.36
2025-06-25,Sports,Monitoring,West,355.0,2889.3
2025-06-25,Home,Network,East,3311.0,12774.07
2025-06-25,Toys,CDN,South,273.0,1483.07
2025-06-25,Beauty,Logging,West,1199.0,3048.59
2025-06-25,Beauty,Logging,North,383.0,1173.51
2025-06-25,Grocery,Database,North,483.0,32192.56
2025-06-25,Sports,Logging,South,251.0,744.53
2025-06-25,Sports,Monitoring,East,3282.0,24944.07
2025-06-25,Fashion,Network,Central,497.0,2129.5
2025-06-25,Toys,CDN,South,1166.0,5565.28
2025-06-25,Grocery,Compute,East,397.0,12383.95
2025-06-25,Sports,Network,Central,807.0,3185.06
2025-06-25,Fashion,Monitoring,South,2411.0,18287.36
2025-06-25,Grocery,Compute,North,1425.0,53040.93
2025-06-25,Home,Monitoring,South,930.0,6524.79
2025-06-25,Sports,Monitoring,East,1672.0,14700.98
2025-06-25,Electronics,CDN,Central,920.0,4221.74
2025-06-25,Grocery,Network,East,545.0,2065.02
2025-06-25,Grocery,Monitoring,East,858.0,8049.73
2025-06-25,Home,Database,South,336.0,18362.96
2025-06-25,Toys,AI/ML,East,540.0,115664.24
2025-06-25,Home,Monitoring,West,644.0,4576.95
2025-06-25,Grocery,Monitoring,North,1573.0,10859.72
2025-06-25,Pharmacy,Compute,North,1200.0,35225.6
2025-06-25,Electronics,AI/ML,North,390.0,80135.02
2025-06-25,Home,Database,North,186.0,10744.6
2025-06-25,Pharmacy,AI/ML,South,336.0,73497.1
2025-06-25,Fashion,Network,North,424.0,1723.99
2025-06-25,Home,Storage,North,706.0,3931.04
2025-06-25,Toys,AI/ML,East,607.0,139553.05
2025-06-25,Electronics,Logging,East,198.0,567.29
2025-06-25,Home,Monitoring,West,2839.0,20449.17
2025-06-25,Toys,CDN,West,1275.0,6000.13
2025-06-25,Sports,Logging,North,1497.0,4710.84
